order_id,order_date,item_name,category,price,day_of_week,month
2723,2023-02-15,Edamame,Asian,5.0,2,2
2724,2023-02-15,Cheeseburger,American,13.95,2,2
2724,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2724,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2725,2023-02-15,Hamburger,American,12.95,2,2
2725,2023-02-15,Steak Tacos,Mexican,13.95,2,2
2725,2023-02-15,Hot Dog,American,9.0,2,2
2725,2023-02-15,Korean Beef Bowl,Asian,17.95,2,2
2725,2023-02-15,Chicken Burrito,Mexican,12.95,2,2
2725,2023-02-15,California Roll,Asian,11.95,2,2
2725,2023-02-15,Steak Burrito,Mexican,14.95,2,2
2725,2023-02-15,Chicken Torta,Mexican,11.95,2,2
2725,2023-02-15,Steak Torta,Mexican,13.95,2,2
2725,2023-02-15,Mac & Cheese,American,7.0,2,2
2725,2023-02-15,Chips & Salsa,Mexican,7.0,2,2
2725,2023-02-15,Shrimp Scampi,Italian,19.95,2,2
2725,2023-02-15,Potstickers,Asian,9.0,2,2
2726,2023-02-15,Orange Chicken,Asian,16.5,2,2
2727,2023-02-15,Pork Ramen,Asian,17.95,2,2
2727,2023-02-15,Chicken Torta,Mexican,11.95,2,2
2728,2023-02-15,Steak Tacos,Mexican,13.95,2,2
2728,2023-02-15,Hot Dog,American,9.0,2,2
2729,2023-02-15,French Fries,American,7.0,2,2
2730,2023-02-15,French Fries,American,7.0,2,2
2731,2023-02-15,Steak Torta,Mexican,13.95,2,2
2732,2023-02-15,Orange Chicken,Asian,16.5,2,2
2732,2023-02-15,Spaghetti & Meatballs,Italian,17.95,2,2
2732,2023-02-15,Chicken Burrito,Mexican,12.95,2,2
2732,2023-02-15,Chicken Burrito,Mexican,12.95,2,2
2733,2023-02-15,Veggie Burger,American,10.5,2,2
2733,2023-02-15,Spaghetti & Meatballs,Italian,17.95,2,2
2734,2023-02-15,French Fries,American,7.0,2,2
2735,2023-02-15,Steak Tacos,Mexican,13.95,2,2
2735,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2735,2023-02-15,Pork Ramen,Asian,17.95,2,2
2735,2023-02-15,Meat Lasagna,Italian,17.95,2,2
2736,2023-02-15,Hamburger,American,12.95,2,2
2736,2023-02-15,Cheese Lasagna,Italian,15.5,2,2
2736,2023-02-15,Mac & Cheese,American,7.0,2,2
2737,2023-02-15,Orange Chicken,Asian,16.5,2,2
2737,2023-02-15,Chicken Parmesan,Italian,17.95,2,2
2738,2023-02-15,Cheeseburger,American,13.95,2,2
2739,2023-02-15,Mac & Cheese,American,7.0,2,2
2740,2023-02-15,Hot Dog,American,9.0,2,2
2740,2023-02-15,Steak Torta,Mexican,13.95,2,2
2741,2023-02-15,Edamame,Asian,5.0,2,2
2741,2023-02-15,Edamame,Asian,5.0,2,2
2742,2023-02-15,Shrimp Scampi,Italian,19.95,2,2
2742,2023-02-15,French Fries,American,7.0,2,2
2743,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2744,2023-02-15,Meat Lasagna,Italian,17.95,2,2
2744,2023-02-15,Chicken Parmesan,Italian,17.95,2,2
2745,2023-02-15,Edamame,Asian,5.0,2,2
2746,2023-02-15,Cheeseburger,American,13.95,2,2
2746,2023-02-15,Chicken Torta,Mexican,11.95,2,2
2746,2023-02-15,Chicken Torta,Mexican,11.95,2,2
2747,2023-02-15,Mushroom Ravioli,Italian,15.5,2,2
2747,2023-02-15,Mac & Cheese,American,7.0,2,2
2748,2023-02-15,Veggie Burger,American,10.5,2,2
2749,2023-02-15,Orange Chicken,Asian,16.5,2,2
2749,2023-02-15,Veggie Burger,American,10.5,2,2
2750,2023-02-15,Korean Beef Bowl,Asian,17.95,2,2
2750,2023-02-15,Korean Beef Bowl,Asian,17.95,2,2
2750,2023-02-15,Meat Lasagna,Italian,17.95,2,2
2750,2023-02-15,Mac & Cheese,American,7.0,2,2
2751,2023-02-15,California Roll,Asian,11.95,2,2
2752,2023-02-15,Spaghetti,Italian,14.5,2,2
2752,2023-02-15,Salmon Roll,Asian,14.95,2,2
2752,2023-02-15,Edamame,Asian,5.0,2,2
2752,2023-02-15,Steak Burrito,Mexican,14.95,2,2
2753,2023-02-15,Spaghetti & Meatballs,Italian,17.95,2,2
2753,2023-02-15,Chicken Burrito,Mexican,12.95,2,2
2753,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2754,2023-02-15,Chicken Tacos,Mexican,11.95,2,2
2754,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2754,2023-02-15,Mushroom Ravioli,Italian,15.5,2,2
2755,2023-02-15,Cheeseburger,American,13.95,2,2
2755,2023-02-15,California Roll,Asian,11.95,2,2
2755,2023-02-15,Mac & Cheese,American,7.0,2,2
2756,2023-02-15,Hamburger,American,12.95,2,2
2756,2023-02-15,Cheeseburger,American,13.95,2,2
2757,2023-02-15,Orange Chicken,Asian,16.5,2,2
2758,2023-02-15,Veggie Burger,American,10.5,2,2
2758,2023-02-15,French Fries,American,7.0,2,2
2759,2023-02-15,Cheeseburger,American,13.95,2,2
2759,2023-02-15,Edamame,Asian,5.0,2,2
2759,2023-02-15,French Fries,American,7.0,2,2
2760,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2761,2023-02-15,Spaghetti,Italian,14.5,2,2
2761,2023-02-15,Mac & Cheese,American,7.0,2,2
2761,2023-02-15,Chicken Parmesan,Italian,17.95,2,2
2761,2023-02-15,French Fries,American,7.0,2,2
2762,2023-02-15,Chicken Parmesan,Italian,17.95,2,2
2763,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2763,2023-02-15,Steak Torta,Mexican,13.95,2,2
2764,2023-02-15,Orange Chicken,Asian,16.5,2,2
2765,2023-02-15,Spaghetti,Italian,14.5,2,2
2765,2023-02-15,Chips & Salsa,Mexican,7.0,2,2
2766,2023-02-15,Spaghetti & Meatballs,Italian,17.95,2,2
2766,2023-02-15,Steak Burrito,Mexican,14.95,2,2
2766,2023-02-15,Steak Torta,Mexican,13.95,2,2
2767,2023-02-15,Steak Torta,Mexican,13.95,2,2
2767,2023-02-15,Mac & Cheese,American,7.0,2,2
2767,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2768,2023-02-15,Salmon Roll,Asian,14.95,2,2
2769,2023-02-15,Pork Ramen,Asian,17.95,2,2
2769,2023-02-15,Cheese Lasagna,Italian,15.5,2,2
2770,2023-02-15,Steak Torta,Mexican,13.95,2,2
2770,2023-02-15,Steak Torta,Mexican,13.95,2,2
2770,2023-02-15,Mac & Cheese,American,7.0,2,2
2771,2023-02-15,Chicken Torta,Mexican,11.95,2,2
2772,2023-02-15,Hamburger,American,12.95,2,2
2772,2023-02-15,Chicken Burrito,Mexican,12.95,2,2
2772,2023-02-15,California Roll,Asian,11.95,2,2
2772,2023-02-15,Edamame,Asian,5.0,2,2
2773,2023-02-15,Fettuccine Alfredo,Italian,14.5,2,2
2773,2023-02-15,Fettuccine Alfredo,Italian,14.5,2,2
2773,2023-02-15,Cheese Lasagna,Italian,15.5,2,2
2773,2023-02-15,Chicken Parmesan,Italian,17.95,2,2
2774,2023-02-15,Hamburger,American,12.95,2,2
2774,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2774,2023-02-15,Spaghetti,Italian,14.5,2,2
2774,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2775,2023-02-15,Tofu Pad Thai,Asian,14.5,2,2
2776,2023-02-15,Hot Dog,American,9.0,2,2
2776,2023-02-15,Eggplant Parmesan,Italian,16.95,2,2
2777,2023-02-15,Meat Lasagna,Italian,17.95,2,2
2778,2023-02-16,Fettuccine Alfredo,Italian,14.5,3,2
2779,2023-02-16,Tofu Pad Thai,Asian,14.5,3,2
2779,2023-02-16,Spaghetti & Meatballs,Italian,17.95,3,2
2780,2023-02-16,Cheese Lasagna,Italian,15.5,3,2
2781,2023-02-16,Orange Chicken,Asian,16.5,3,2
2781,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2781,2023-02-16,Chicken Burrito,Mexican,12.95,3,2
2781,2023-02-16,Salmon Roll,Asian,14.95,3,2
2781,2023-02-16,Edamame,Asian,5.0,3,2
2781,2023-02-16,Edamame,Asian,5.0,3,2
2781,2023-02-16,French Fries,American,7.0,3,2
2781,2023-02-16,French Fries,American,7.0,3,2
2781,2023-02-16,French Fries,American,7.0,3,2
2781,2023-02-16,Eggplant Parmesan,Italian,16.95,3,2
2782,2023-02-16,Mac & Cheese,American,7.0,3,2
2783,2023-02-16,Mac & Cheese,American,7.0,3,2
2783,2023-02-16,Shrimp Scampi,Italian,19.95,3,2
2784,2023-02-16,Salmon Roll,Asian,14.95,3,2
2784,2023-02-16,Chicken Torta,Mexican,11.95,3,2
2784,2023-02-16,Eggplant Parmesan,Italian,16.95,3,2
2785,2023-02-16,Chicken Torta,Mexican,11.95,3,2
2786,2023-02-16,Hot Dog,American,9.0,3,2
2786,2023-02-16,Veggie Burger,American,10.5,3,2
2786,2023-02-16,Spaghetti,Italian,14.5,3,2
2786,2023-02-16,Spaghetti & Meatballs,Italian,17.95,3,2
2786,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2786,2023-02-16,Chicken Burrito,Mexican,12.95,3,2
2786,2023-02-16,Mushroom Ravioli,Italian,15.5,3,2
2786,2023-02-16,California Roll,Asian,11.95,3,2
2786,2023-02-16,Chips & Guacamole,Mexican,9.0,3,2
2787,2023-02-16,Salmon Roll,Asian,14.95,3,2
2787,2023-02-16,Edamame,Asian,5.0,3,2
2788,2023-02-16,Cheeseburger,American,13.95,3,2
2788,2023-02-16,Tofu Pad Thai,Asian,14.5,3,2
2788,2023-02-16,Chicken Burrito,Mexican,12.95,3,2
2789,2023-02-16,Tofu Pad Thai,Asian,14.5,3,2
2789,2023-02-16,Pork Ramen,Asian,17.95,3,2
2789,2023-02-16,Steak Torta,Mexican,13.95,3,2
2790,2023-02-16,Cheeseburger,American,13.95,3,2
2791,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2792,2023-02-16,Eggplant Parmesan,Italian,16.95,3,2
2793,2023-02-16,Hot Dog,American,9.0,3,2
2793,2023-02-16,Spaghetti & Meatballs,Italian,17.95,3,2
2793,2023-02-16,Chicken Torta,Mexican,11.95,3,2
2794,2023-02-16,Steak Tacos,Mexican,13.95,3,2
2794,2023-02-16,Spaghetti,Italian,14.5,3,2
2794,2023-02-16,Pork Ramen,Asian,17.95,3,2
2794,2023-02-16,California Roll,Asian,11.95,3,2
2795,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2796,2023-02-16,Meat Lasagna,Italian,17.95,3,2
2797,2023-02-16,Eggplant Parmesan,Italian,16.95,3,2
2798,2023-02-16,Hot Dog,American,9.0,3,2
2798,2023-02-16,Pork Ramen,Asian,17.95,3,2
2798,2023-02-16,Mac & Cheese,American,7.0,3,2
2798,2023-02-16,Chips & Salsa,Mexican,7.0,3,2
2799,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2800,2023-02-16,Hot Dog,American,9.0,3,2
2800,2023-02-16,Cheese Quesadillas,Mexican,10.5,3,2
2801,2023-02-16,Edamame,Asian,5.0,3,2
2801,2023-02-16,Mac & Cheese,American,7.0,3,2
2802,2023-02-16,Hamburger,American,12.95,3,2
2802,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2803,2023-02-16,Salmon Roll,Asian,14.95,3,2
2803,2023-02-16,Cheese Quesadillas,Mexican,10.5,3,2
2804,2023-02-16,Chicken Parmesan,Italian,17.95,3,2
2804,2023-02-16,French Fries,American,7.0,3,2
2805,2023-02-16,Spaghetti & Meatballs,Italian,17.95,3,2
2805,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2805,2023-02-16,California Roll,Asian,11.95,3,2
2806,2023-02-16,Edamame,Asian,5.0,3,2
2807,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2807,2023-02-16,French Fries,American,7.0,3,2
2808,2023-02-16,Cheese Lasagna,Italian,15.5,3,2
2808,2023-02-16,California Roll,Asian,11.95,3,2
2808,2023-02-16,Steak Torta,Mexican,13.95,3,2
2809,2023-02-16,Cheeseburger,American,13.95,3,2
2810,2023-02-16,Spaghetti,Italian,14.5,3,2
2810,2023-02-16,California Roll,Asian,11.95,3,2
2811,2023-02-16,Cheese Lasagna,Italian,15.5,3,2
2811,2023-02-16,California Roll,Asian,11.95,3,2
2811,2023-02-16,Chicken Torta,Mexican,11.95,3,2
2811,2023-02-16,Steak Torta,Mexican,13.95,3,2
2812,2023-02-16,Chicken Torta,Mexican,11.95,3,2
2812,2023-02-16,Mac & Cheese,American,7.0,3,2
2812,2023-02-16,Chicken Parmesan,Italian,17.95,3,2
2813,2023-02-16,Chicken Burrito,Mexican,12.95,3,2
2813,2023-02-16,Cheese Lasagna,Italian,15.5,3,2
2813,2023-02-16,Potstickers,Asian,9.0,3,2
2814,2023-02-16,French Fries,American,7.0,3,2
2815,2023-02-16,Orange Chicken,Asian,16.5,3,2
2815,2023-02-16,Tofu Pad Thai,Asian,14.5,3,2
2815,2023-02-16,French Fries,American,7.0,3,2
2816,2023-02-16,Hamburger,American,12.95,3,2
2816,2023-02-16,Orange Chicken,Asian,16.5,3,2
2817,2023-02-16,Fettuccine Alfredo,Italian,14.5,3,2
2817,2023-02-16,Chips & Salsa,Mexican,7.0,3,2
2818,2023-02-16,Orange Chicken,Asian,16.5,3,2
2818,2023-02-16,Steak Burrito,Mexican,14.95,3,2
2818,2023-02-16,Steak Torta,Mexican,13.95,3,2
2819,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2819,2023-02-16,French Fries,American,7.0,3,2
2820,2023-02-16,California Roll,Asian,11.95,3,2
2821,2023-02-16,Chicken Burrito,Mexican,12.95,3,2
2822,2023-02-16,Edamame,Asian,5.0,3,2
2823,2023-02-16,Veggie Burger,American,10.5,3,2
2823,2023-02-16,Chicken Parmesan,Italian,17.95,3,2
2824,2023-02-16,Hot Dog,American,9.0,3,2
2824,2023-02-16,Spaghetti,Italian,14.5,3,2
2824,2023-02-16,California Roll,Asian,11.95,3,2
2824,2023-02-16,Cheese Quesadillas,Mexican,10.5,3,2
2825,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2825,2023-02-16,Pork Ramen,Asian,17.95,3,2
2825,2023-02-16,Cheese Lasagna,Italian,15.5,3,2
2825,2023-02-16,French Fries,American,7.0,3,2
2826,2023-02-16,Korean Beef Bowl,Asian,17.95,3,2
2826,2023-02-16,French Fries,American,7.0,3,2
2827,2023-02-17,Edamame,Asian,5.0,4,2
2827,2023-02-17,Cheese Quesadillas,Mexican,10.5,4,2
2828,2023-02-17,Mushroom Ravioli,Italian,15.5,4,2
2829,2023-02-17,Cheeseburger,American,13.95,4,2
2829,2023-02-17,Veggie Burger,American,10.5,4,2
2829,2023-02-17,Chips & Salsa,Mexican,7.0,4,2
2830,2023-02-17,Hamburger,American,12.95,4,2
2831,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2831,2023-02-17,Pork Ramen,Asian,17.95,4,2
2831,2023-02-17,Mac & Cheese,American,7.0,4,2
2831,2023-02-17,French Fries,American,7.0,4,2
2832,2023-02-17,Cheeseburger,American,13.95,4,2
2833,2023-02-17,Orange Chicken,Asian,16.5,4,2
2834,2023-02-17,Hamburger,American,12.95,4,2
2835,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2836,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2837,2023-02-17,Steak Torta,Mexican,13.95,4,2
2838,2023-02-17,Pork Ramen,Asian,17.95,4,2
2839,2023-02-17,Mac & Cheese,American,7.0,4,2
2840,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2841,2023-02-17,Hot Dog,American,9.0,4,2
2841,2023-02-17,Steak Torta,Mexican,13.95,4,2
2841,2023-02-17,Eggplant Parmesan,Italian,16.95,4,2
2842,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2843,2023-02-17,Hamburger,American,12.95,4,2
2843,2023-02-17,Chicken Torta,Mexican,11.95,4,2
2843,2023-02-17,Chips & Salsa,Mexican,7.0,4,2
2843,2023-02-17,Shrimp Scampi,Italian,19.95,4,2
2844,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2844,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2845,2023-02-17,California Roll,Asian,11.95,4,2
2846,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2846,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2846,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2847,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2847,2023-02-17,Meat Lasagna,Italian,17.95,4,2
2847,2023-02-17,Steak Torta,Mexican,13.95,4,2
2847,2023-02-17,Chicken Parmesan,Italian,17.95,4,2
2847,2023-02-17,Eggplant Parmesan,Italian,16.95,4,2
2848,2023-02-17,Chicken Torta,Mexican,11.95,4,2
2848,2023-02-17,Mac & Cheese,American,7.0,4,2
2849,2023-02-17,Chicken Torta,Mexican,11.95,4,2
2849,2023-02-17,Mac & Cheese,American,7.0,4,2
2849,2023-02-17,Mac & Cheese,American,7.0,4,2
2849,2023-02-17,French Fries,American,7.0,4,2
2850,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2851,2023-02-17,Orange Chicken,Asian,16.5,4,2
2851,2023-02-17,Hot Dog,American,9.0,4,2
2851,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2851,2023-02-17,Edamame,Asian,5.0,4,2
2851,2023-02-17,Chicken Torta,Mexican,11.95,4,2
2851,2023-02-17,Steak Torta,Mexican,13.95,4,2
2851,2023-02-17,Chicken Parmesan,Italian,17.95,4,2
2851,2023-02-17,French Fries,American,7.0,4,2
2851,2023-02-17,Eggplant Parmesan,Italian,16.95,4,2
2852,2023-02-17,Spaghetti & Meatballs,Italian,17.95,4,2
2852,2023-02-17,Edamame,Asian,5.0,4,2
2853,2023-02-17,Cheese Quesadillas,Mexican,10.5,4,2
2854,2023-02-17,Fettuccine Alfredo,Italian,14.5,4,2
2854,2023-02-17,California Roll,Asian,11.95,4,2
2854,2023-02-17,Shrimp Scampi,Italian,19.95,4,2
2854,2023-02-17,Eggplant Parmesan,Italian,16.95,4,2
2855,2023-02-17,Pork Ramen,Asian,17.95,4,2
2855,2023-02-17,Pork Ramen,Asian,17.95,4,2
2855,2023-02-17,Chips & Guacamole,Mexican,9.0,4,2
2855,2023-02-17,French Fries,American,7.0,4,2
2856,2023-02-17,Veggie Burger,American,10.5,4,2
2856,2023-02-17,Chips & Guacamole,Mexican,9.0,4,2
2857,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2858,2023-02-17,Hot Dog,American,9.0,4,2
2858,2023-02-17,Shrimp Scampi,Italian,19.95,4,2
2859,2023-02-17,Steak Tacos,Mexican,13.95,4,2
2859,2023-02-17,Cheese Quesadillas,Mexican,10.5,4,2
2860,2023-02-17,Veggie Burger,American,10.5,4,2
2861,2023-02-17,Orange Chicken,Asian,16.5,4,2
2862,2023-02-17,French Fries,American,7.0,4,2
2863,2023-02-17,Mushroom Ravioli,Italian,15.5,4,2
2864,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2864,2023-02-17,Mac & Cheese,American,7.0,4,2
2865,2023-02-17,Fettuccine Alfredo,Italian,14.5,4,2
2866,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2866,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2867,2023-02-17,Hamburger,American,12.95,4,2
2867,2023-02-17,Hamburger,American,12.95,4,2
2868,2023-02-17,Shrimp Scampi,Italian,19.95,4,2
2869,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2870,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2870,2023-02-17,Pork Ramen,Asian,17.95,4,2
2871,2023-02-17,Steak Tacos,Mexican,13.95,4,2
2871,2023-02-17,Edamame,Asian,5.0,4,2
2871,2023-02-17,Potstickers,Asian,9.0,4,2
2872,2023-02-17,Mac & Cheese,American,7.0,4,2
2873,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2874,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2874,2023-02-17,Edamame,Asian,5.0,4,2
2875,2023-02-17,Steak Torta,Mexican,13.95,4,2
2875,2023-02-17,Eggplant Parmesan,Italian,16.95,4,2
2876,2023-02-17,Spaghetti,Italian,14.5,4,2
2876,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2876,2023-02-17,Steak Torta,Mexican,13.95,4,2
2877,2023-02-17,Fettuccine Alfredo,Italian,14.5,4,2
2877,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2878,2023-02-17,Spaghetti & Meatballs,Italian,17.95,4,2
2878,2023-02-17,Edamame,Asian,5.0,4,2
2878,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2879,2023-02-17,Cheeseburger,American,13.95,4,2
2879,2023-02-17,Veggie Burger,American,10.5,4,2
2879,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2879,2023-02-17,French Fries,American,7.0,4,2
2880,2023-02-17,California Roll,Asian,11.95,4,2
2881,2023-02-17,Veggie Burger,American,10.5,4,2
2881,2023-02-17,Steak Burrito,Mexican,14.95,4,2
2881,2023-02-17,Chips & Salsa,Mexican,7.0,4,2
2882,2023-02-17,Cheeseburger,American,13.95,4,2
2882,2023-02-17,Mushroom Ravioli,Italian,15.5,4,2
2882,2023-02-17,Salmon Roll,Asian,14.95,4,2
2883,2023-02-17,Hamburger,American,12.95,4,2
2883,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2883,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2884,2023-02-17,Tofu Pad Thai,Asian,14.5,4,2
2884,2023-02-17,Korean Beef Bowl,Asian,17.95,4,2
2885,2023-02-17,Hamburger,American,12.95,4,2
2885,2023-02-17,Pork Ramen,Asian,17.95,4,2
2886,2023-02-17,Chicken Burrito,Mexican,12.95,4,2
2887,2023-02-17,Hamburger,American,12.95,4,2
2887,2023-02-17,Cheeseburger,American,13.95,4,2
2888,2023-02-18,Spaghetti & Meatballs,Italian,17.95,5,2
2889,2023-02-18,Hot Dog,American,9.0,5,2
2889,2023-02-18,Mac & Cheese,American,7.0,5,2
2889,2023-02-18,Mac & Cheese,American,7.0,5,2
2889,2023-02-18,Chicken Parmesan,Italian,17.95,5,2
2889,2023-02-18,French Fries,American,7.0,5,2
2890,2023-02-18,Pork Ramen,Asian,17.95,5,2
2891,2023-02-18,Meat Lasagna,Italian,17.95,5,2
2892,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2892,2023-02-18,Chicken Burrito,Mexican,12.95,5,2
2892,2023-02-18,Mushroom Ravioli,Italian,15.5,5,2
2892,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2893,2023-02-18,Cheeseburger,American,13.95,5,2
2893,2023-02-18,Mushroom Ravioli,Italian,15.5,5,2
2894,2023-02-18,Tofu Pad Thai,Asian,14.5,5,2
2895,2023-02-18,Hamburger,American,12.95,5,2
2895,2023-02-18,Cheeseburger,American,13.95,5,2
2895,2023-02-18,Cheeseburger,American,13.95,5,2
2895,2023-02-18,Spaghetti & Meatballs,Italian,17.95,5,2
2895,2023-02-18,Spaghetti & Meatballs,Italian,17.95,5,2
2895,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2895,2023-02-18,Chicken Burrito,Mexican,12.95,5,2
2895,2023-02-18,Cheese Lasagna,Italian,15.5,5,2
2895,2023-02-18,Steak Burrito,Mexican,14.95,5,2
2895,2023-02-18,French Fries,American,7.0,5,2
2895,2023-02-18,Potstickers,Asian,9.0,5,2
2895,2023-02-18,Eggplant Parmesan,Italian,16.95,5,2
2896,2023-02-18,Tofu Pad Thai,Asian,14.5,5,2
2897,2023-02-18,Fettuccine Alfredo,Italian,14.5,5,2
2897,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2897,2023-02-18,Cheese Quesadillas,Mexican,10.5,5,2
2898,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2899,2023-02-18,French Fries,American,7.0,5,2
2900,2023-02-18,Chicken Tacos,Mexican,11.95,5,2
2901,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2902,2023-02-18,California Roll,Asian,11.95,5,2
2902,2023-02-18,Edamame,Asian,5.0,5,2
2902,2023-02-18,Chips & Salsa,Mexican,7.0,5,2
2902,2023-02-18,Chips & Guacamole,Mexican,9.0,5,2
2902,2023-02-18,French Fries,American,7.0,5,2
2902,2023-02-18,Eggplant Parmesan,Italian,16.95,5,2
2903,2023-02-18,Cheese Quesadillas,Mexican,10.5,5,2
2904,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2905,2023-02-18,Cheeseburger,American,13.95,5,2
2905,2023-02-18,Edamame,Asian,5.0,5,2
2905,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2905,2023-02-18,Chicken Parmesan,Italian,17.95,5,2
2906,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2906,2023-02-18,Chicken Parmesan,Italian,17.95,5,2
2907,2023-02-18,Spaghetti,Italian,14.5,5,2
2907,2023-02-18,Mushroom Ravioli,Italian,15.5,5,2
2907,2023-02-18,Salmon Roll,Asian,14.95,5,2
2907,2023-02-18,Eggplant Parmesan,Italian,16.95,5,2
2908,2023-02-18,Tofu Pad Thai,Asian,14.5,5,2
2909,2023-02-18,Spaghetti & Meatballs,Italian,17.95,5,2
2909,2023-02-18,French Fries,American,7.0,5,2
2910,2023-02-18,Orange Chicken,Asian,16.5,5,2
2910,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2910,2023-02-18,Mushroom Ravioli,Italian,15.5,5,2
2910,2023-02-18,Edamame,Asian,5.0,5,2
2911,2023-02-18,Chicken Tacos,Mexican,11.95,5,2
2912,2023-02-18,Cheeseburger,American,13.95,5,2
2912,2023-02-18,Pork Ramen,Asian,17.95,5,2
2912,2023-02-18,Chicken Burrito,Mexican,12.95,5,2
2912,2023-02-18,California Roll,Asian,11.95,5,2
2913,2023-02-18,Chicken Burrito,Mexican,12.95,5,2
2914,2023-02-18,Orange Chicken,Asian,16.5,5,2
2914,2023-02-18,Mac & Cheese,American,7.0,5,2
2915,2023-02-18,Orange Chicken,Asian,16.5,5,2
2915,2023-02-18,Salmon Roll,Asian,14.95,5,2
2916,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2916,2023-02-18,Edamame,Asian,5.0,5,2
2916,2023-02-18,Steak Burrito,Mexican,14.95,5,2
2917,2023-02-18,Fettuccine Alfredo,Italian,14.5,5,2
2917,2023-02-18,Mushroom Ravioli,Italian,15.5,5,2
2918,2023-02-18,Cheeseburger,American,13.95,5,2
2918,2023-02-18,Cheeseburger,American,13.95,5,2
2919,2023-02-18,Cheese Lasagna,Italian,15.5,5,2
2919,2023-02-18,Mac & Cheese,American,7.0,5,2
2919,2023-02-18,Chicken Parmesan,Italian,17.95,5,2
2919,2023-02-18,French Fries,American,7.0,5,2
2920,2023-02-18,Fettuccine Alfredo,Italian,14.5,5,2
2920,2023-02-18,Korean Beef Bowl,Asian,17.95,5,2
2921,2023-02-18,Hamburger,American,12.95,5,2
2921,2023-02-18,Chicken Tacos,Mexican,11.95,5,2
2921,2023-02-18,Spaghetti,Italian,14.5,5,2
2921,2023-02-18,French Fries,American,7.0,5,2
2922,2023-02-18,Shrimp Scampi,Italian,19.95,5,2
2922,2023-02-18,French Fries,American,7.0,5,2
2923,2023-02-18,Eggplant Parmesan,Italian,16.95,5,2
2924,2023-02-18,Veggie Burger,American,10.5,5,2
2924,2023-02-18,Chicken Torta,Mexican,11.95,5,2
2924,2023-02-18,Mac & Cheese,American,7.0,5,2
